timestamp,open,high,low,close,volume,vwap,vwap_dist
2025-11-01 06:00:00+00:00,110087.7,110121.6,109953.1,109979.9,709.562,110018.19999998448,-0.034812421930640505
2025-11-01 06:30:00+00:00,109980.0,110125.0,109885.5,109956.2,720.07,110003.44232039363,-0.042946220042857516
2025-11-01 07:00:00+00:00,109956.2,110158.0,109945.0,110133.0,593.576,110025.51190817865,0.09769378933773959
2025-11-01 07:30:00+00:00,110133.1,110224.0,109969.8,110025.3,583.947,110036.15569178753,-0.00986556802105278
2025-11-01 08:00:00+00:00,110025.3,110237.6,110025.3,110148.3,515.673,110052.81913439433,0.08675912744140686
2025-11-01 08:30:00+00:00,110148.3,110225.0,110121.9,110200.3,415.676,110068.04128926303,0.12016086521372292
2025-11-01 09:00:00+00:00,110200.3,110213.4,110085.6,110143.6,534.265,110078.46903925945,0.05916775670029303
2025-11-01 09:30:00+00:00,110143.6,110143.6,109925.0,109954.6,1001.715,110064.5056456096,-0.09985566642481387
2025-11-01 10:00:00+00:00,109954.6,110066.0,109803.0,109966.3,964.746,110045.4310087802,-0.07190758221836933
2025-11-01 10:30:00+00:00,109966.2,110151.0,109935.9,110119.4,569.543,110047.44207204407,0.0653880968072092
2025-11-01 11:00:00+00:00,110119.5,110207.1,110009.3,110010.7,597.812,110049.78616823211,-0.03551680525063561
2025-11-01 11:30:00+00:00,110010.7,110151.5,109958.6,110096.2,573.407,110051.18508363792,0.040903618009992225
2025-11-01 12:00:00+00:00,110096.3,110164.4,109956.5,110045.3,732.487,110051.54777133928,-0.005677131731262967
2025-11-01 12:30:00+00:00,110045.2,110120.0,109972.0,109972.0,546.423,110049.72526968748,-0.07062740910711507
2025-11-01 13:00:00+00:00,109972.1,109997.2,109903.0,109966.9,749.654,110042.53905190757,-0.06873619289345918
2025-11-01 13:30:00+00:00,109966.9,110015.0,109654.5,109899.6,1465.641,110018.33671795182,-0.10792448013117817
2025-11-01 14:00:00+00:00,109899.7,109945.8,109679.5,109833.0,1673.099,109992.63366351467,-0.1451312312450103
2025-11-01 14:30:00+00:00,109833.1,109906.0,109818.5,109880.0,897.593,109984.56420877931,-0.09507171259124986
2025-11-01 15:00:00+00:00,109880.0,110300.0,109854.4,110007.3,2535.958,109995.29824801625,0.01091114999906188
2025-11-01 15:30:00+00:00,110007.2,110267.4,109957.8,110253.2,1154.635,110006.10802228244,0.22461659825971514
2025-11-01 16:00:00+00:00,110253.1,110400.0,110144.0,110144.0,1831.119,110027.55687600748,0.10583087300915005
2025-11-01 16:30:00+00:00,110144.0,110486.4,110144.0,110413.7,1633.293,110055.72551325522,0.32526657297957506
2025-11-01 17:00:00+00:00,110413.8,110455.5,110157.5,110170.0,1004.632,110065.36491742714,0.09506631141536445
2025-11-01 17:30:00+00:00,110170.1,110301.0,110125.1,110160.1,493.816,110068.3680291003,0.08334090215224844
2025-11-01 18:00:00+00:00,110160.1,110297.3,110145.5,110208.2,448.634,110069.94465792204,0.1256068062063915
2025-11-01 18:30:00+00:00,110208.2,110325.1,110163.5,110294.9,489.631,110072.3008240646,0.20222996545805538
2025-11-01 19:00:00+00:00,110294.9,110294.9,110171.7,110217.6,361.969,110073.1214906014,0.13125684766824336
2025-11-01 19:30:00+00:00,110217.5,110279.3,110176.9,110249.0,181.675,110078.14227012439,0.15521494672061234
2025-11-01 20:00:00+00:00,110249.0,110440.0,110248.9,110399.0,444.857,110092.00670666852,0.27885157380176023
2025-11-01 20:30:00+00:00,110399.0,110487.0,110299.9,110358.4,539.64,110101.24632847647,0.23356109044972437
2025-11-01 21:00:00+00:00,110358.4,110389.9,110157.6,110316.5,543.265,110107.62444471304,0.18970126395909584
2025-11-01 21:30:00+00:00,110316.6,110316.6,109803.5,109815.2,1084.153,110101.36351979073,-0.25990915156949224
2025-11-01 22:00:00+00:00,109815.2,109999.8,109815.1,109955.0,659.853,110096.8901940312,-0.12887756755085758
2025-11-01 22:30:00+00:00,109955.1,110060.2,109951.6,110044.0,259.617,110098.02609840126,-0.04907090555190351
2025-11-01 23:00:00+00:00,110044.0,110044.1,109943.9,110037.0,319.754,110102.35481321764,-0.05935823382570445
2025-11-01 23:30:00+00:00,110037.0,110100.0,109922.4,110047.2,307.356,110122.2902177356,-0.06818802768007651
2025-11-02 00:00:00+00:00,110047.3,110088.0,109846.7,109980.0,805.809,110146.37279066093,-0.15104699904837326
2025-11-02 00:30:00+00:00,109980.1,110033.5,109904.6,109932.3,390.481,110157.71492295859,-0.20462926551829638
2025-11-02 01:00:00+00:00,109932.2,110058.0,109872.1,110058.0,463.593,110171.74971881509,-0.10324762845775338
2025-11-02 01:30:00+00:00,110057.9,110058.0,109900.0,109930.0,419.893,110165.94589984913,-0.21417317113913578
2025-11-02 02:00:00+00:00,109930.0,109970.2,109836.7,109953.2,540.885,110144.08294946146,-0.17330295404887666
2025-11-02 02:30:00+00:00,109953.1,110234.4,109929.4,109976.4,925.656,110104.47449866467,-0.1163208845488184
2025-11-02 03:00:00+00:00,109975.9,110002.9,109918.2,109945.0,408.782,110082.8473576022,-0.1252214681133733
2025-11-02 03:30:00+00:00,109945.0,110048.4,109911.7,110008.5,578.191,110072.08100030226,-0.05776305828367937
2025-11-02 04:00:00+00:00,110008.4,110156.8,109974.1,110107.5,898.299,110066.5854641163,0.03717253125567025
2025-11-02 04:30:00+00:00,110107.5,110799.7,110062.4,110624.8,3426.896,110167.9841488702,0.41465390753861237
2025-11-02 05:00:00+00:00,110624.8,110667.0,110265.5,110402.3,1915.335,110201.64186978567,0.18208270476716573
2025-11-02 05:30:00+00:00,110402.2,110516.0,110230.0,110452.7,1038.107,110214.12711702226,0.21646306986075034
2025-11-02 06:00:00+00:00,110453.1,110480.0,110268.5,110352.0,592.341,110215.64034851812,0.12372078141603929
2025-11-02 06:30:00+00:00,110352.0,110675.4,110244.8,110610.0,1098.626,110229.66070686048,0.3450426053210641
2025-11-02 07:00:00+00:00,110609.9,110633.7,110375.0,110451.0,746.997,110239.15172361257,0.19217154075946832
2025-11-02 07:30:00+00:00,110450.9,110988.0,110416.0,110844.1,2438.291,110322.87703511871,0.4724522953796554
2025-11-02 08:00:00+00:00,110844.0,110966.2,110650.4,110747.9,1327.884,110369.51103055276,0.34283831278593235
2025-11-02 08:30:00+00:00,110747.8,110817.7,110678.0,110805.7,776.667,110390.1045332939,0.37647891399609695
2025-11-02 09:00:00+00:00,110805.7,110999.9,110805.7,110923.1,1229.691,110427.52996428832,0.4487739931083778
2025-11-02 09:30:00+00:00,110923.1,110923.1,110464.0,110657.1,2118.61,110457.43483850796,0.18076208431234825
2025-11-02 10:00:00+00:00,110657.2,110814.0,110520.0,110527.4,1479.086,110485.16546075937,0.03822643434934986
2025-11-02 10:30:00+00:00,110527.4,110527.5,110302.1,110450.0,1924.614,110489.00441080432,-0.03530162210467702
2025-11-02 11:00:00+00:00,110449.9,110831.8,110434.3,110805.9,1349.498,110508.84564988998,0.2688059479429679
2025-11-02 11:30:00+00:00,110805.8,111193.5,110667.7,111145.4,2215.888,110557.77416948111,0.531510185451158
2025-11-02 12:00:00+00:00,111145.4,111216.0,110847.0,110893.7,2020.143,110600.18607234817,0.2653828515802236
2025-11-02 12:30:00+00:00,110893.7,110981.9,110614.8,110690.8,1704.022,110627.12182126084,0.05756109143113261
2025-11-02 13:00:00+00:00,110690.8,110726.3,110109.2,110361.8,2978.351,110614.42380246018,-0.2283823336740631
2025-11-02 13:30:00+00:00,110361.7,110550.7,110235.8,110513.0,1511.208,110617.08886300065,-0.09409835683667837
2025-11-02 14:00:00+00:00,110513.0,110625.0,110152.0,110254.7,1807.694,110616.76552758053,-0.32731523639629234
2025-11-02 14:30:00+00:00,110254.6,110500.0,110138.5,110370.7,1301.453,110618.3562056729,-0.22388346217370458
2025-11-02 15:00:00+00:00,110370.7,110500.0,110217.2,110470.0,990.794,110621.99697625829,-0.13740212653267583
2025-11-02 15:30:00+00:00,110470.0,110510.0,110030.0,110066.1,1659.106,110607.09952255781,-0.4891182617508811
2025-11-02 16:00:00+00:00,110066.2,110097.3,109661.2,110027.3,4309.942,110527.58857163825,-0.4526368285995698
2025-11-02 16:30:00+00:00,110027.3,110086.2,109890.0,110068.1,1136.721,110511.49553255687,-0.4012211855609557
2025-11-02 17:00:00+00:00,110068.2,110222.0,110047.7,110107.7,822.704,110502.98637790691,-0.35771556123839365
2025-11-02 17:30:00+00:00,110107.7,110142.2,109970.1,110142.2,645.582,110476.8468444574,-0.3029112922896453
2025-11-02 18:00:00+00:00,110142.1,110234.3,110121.0,110197.3,443.225,110460.0972677364,-0.23791149404786913
2025-11-02 18:30:00+00:00,110197.3,110286.2,110133.7,110283.2,438.736,110449.578982895,-0.15063795120555615
